path,label,class
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/lvqxtzsnhy_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/axnpuuknzw_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ywecvdpbvq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/jhlzkvzsrh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/svkgvesvdy_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/adlrcdmybm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zhftwvtutp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/lxfrkziemh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/tkkpzptjrz_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/pfoptlyazk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qzbuujgnwh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fnzozvyxsq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xuvjbhkfqu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zvpgtyzzdv_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/dlfjgxzokr_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ocsmirgrak_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hjzhzsdxpi_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/azjihuumrm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/vouhiqxlrk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/lrtnfxnapq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ccfoszqabv_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/khiakfbewd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hsrjpbooab_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/vuvaydlmta_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/etjonsboxi_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/gycrnobqpp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zlaqjxtcsf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qmtchqhakj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zpnbxlfnqq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/gwypcwesyg_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/rozyzvhddx_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fmztdticln_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nvbxhyabfo_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hesqgxgjch_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/glybskgdcu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qapnbtdypb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/miofchbvht_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/kdwvkknasn_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/yaggczgzwf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/bkianoydkj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/irwayimilk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/jomfjkvwnx_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/rpbobzieup_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ymapogefom_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/vqtatkpbxi_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/cdhiogrmhb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/lnfmifgbde_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/sbtcukrgmb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nfqahhtctq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/tchdlkhcym_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/uuqrzdhjuh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/stkpxhkclf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xxrhhkitse_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ktubtjwpca_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/bllhfrgbza_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/mgpuunqwrx_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hwhqtnxdsd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/unlewqwudu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/vsqtemnmfk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/irkrdbjkkv_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/wtbxixcqwr_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/olruhyohvl_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/poidzldbuj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qbfeehccgm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qnntfbdyqq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ekolzsqdzj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/pqvebtwlfy_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/mrglakllaw_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/esftzobyyg_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/bfqlqydtam_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/tjucqbfrms_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/cmleyapewy_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/whfntjazhf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ecwihculqd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ghevcqpcur_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nppmmwitha_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ygkefjuqop_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/uoxhfedrpt_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qlmadkjjdp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/aqsoyqygky_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/swktwteccp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/uvqoqaicbo_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xfjxruxuzp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/phxwzvjuep_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/yozgvygwdr_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zrtnvqdgxd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/rckdmkkfpe_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nmvritrdvq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/toqtdogdma_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/wrbbrzjscw_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nsqssmxbuk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xfpvsrrebl_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fnlqhlbltj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/gvakjgsafd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zthtxdgijk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/yjdmyxutxa_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/msegqgxgbb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/wlurvqspwf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qkbcijlnls_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fmsxwtarwd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zrxjbrgbys_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/utxsqzcrbt_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fnassvbmfl_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hmnspetjoc_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/clykvdevmb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ylvppinesp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nonwqkyict_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/rkqqgwurqt_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fbapkhasfm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ewuhuebngm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zunjrgoath_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nwhttzifrx_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/oxrbleoqze_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/oubtqzvafd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/oesxbvktem_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ekbylzhjgp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/axrvohycln_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/wmqmsbnjsm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/heiyoojifp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ivyvnvwzgj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/wzauqeajlj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ovwolrwktu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/huypjdisot_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/tgwhudtbjo_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/twgobosowv_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/relrfifywa_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/pcucurduis_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/weyaufavnr_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/mttjelpgma_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/pqsagmqjeh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/utnwupjdpp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/eleyeeybqi_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/kamuyiutyi_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/fuodxwoanw_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/angykfhbxq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/feouerxuhk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/recaenqacg_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/rfngbcfwqt_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/mhxdbykfat_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hshpnnxnyh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/vfqwjagemf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xhfuoubivf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/mbpbbekqks_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/yltdzmmmcg_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/tyxnbpqrhj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/whkmwkevrb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/iyvivvcthl_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/lshxvcdeku_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/defrnleigv_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/trginvkaom_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/apmoyovxid_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/arzbiiwkrp_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/iwfqatwnfa_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/bcjteassyd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/spgyjitrvu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zvyxgdeghs_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zwqdszjdop_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zeljwpjvei_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/gflhlvhqyl_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/oitockkykw_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xykyyafsml_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/jraehbxfgj_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/gtujhceory_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ddrxykcwxm_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ahqwgdsqjn_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/xleadejchd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nvjdasvkoe_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/lstkhesefg_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/govwgycgfx_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/eitdwgzbtn_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/swxfzhkhmf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/vrihpmcikh_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/kvcwpzfstd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/gfrqcbyfzu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/nmeezsxfif_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/heprffercd_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/iqgfxqewgi_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/cuhbynkdzu_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/exxdugnweb_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/cxqnhvqxbg_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/bgtvsmksqq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/ekbeqygtrq_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/zdihoguqyl_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/duhsukogap_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/hprhjudtot_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/shvobxixzk_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/kjtzxbttut_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/yguohtopgf_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/qakprhrdpo_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/bmelmdgsjo_20_DFDC_Fake_00001_.png,0,fake
/Users/zaddyd/Desktop/DeepFake Detection Project/PhDPeterDetaset/train/fake/tvtcytxgox_20_DFDC_Fake_00001_.png,0,fake
